"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PDE2A",-1.36976563464335,7.00013282608696,-10.0764180582112,1.02768287609157e-21,4.61805105540473e-21,38.0619703475665
"C9orf128",-1.28110078294357,2.17269913043478,-10.0709077718191,1.07598449548006e-21,4.83118780485379e-21,38.0164645723378
"ADRA2B",1.24480446558364,3.95259065217391,10.0624278536303,1.15475422349942e-21,5.17927500782487e-21,37.9464656508251
"NETO2",1.47885671367729,7.83801260869565,10.0597854800347,1.18044942569988e-21,5.28882025946313e-21,37.9246614299738
"GPR34",-1.18761014511235,6.98755608695652,-10.0574665540206,1.20346640814447e-21,5.38904225821418e-21,37.9055292353853
"ALK",1.4647973706358,2.06760673913043,10.0534003393094,1.24490689849544e-21,5.57161129396559e-21,37.8719879228135
"TRH",-2.62214468644005,2.79219586956522,-10.0525040192502,1.25423048600361e-21,5.6118298701533e-21,37.8645955422168
"GLYATL2",2.61831777052359,5.87754847826087,10.0523283739188,1.25606566708014e-21,5.61853029575632e-21,37.8631469604897
"SLC38A3",1.95115530080846,4.82299891304348,10.0509765240133,1.27027957543654e-21,5.67753213410261e-21,37.8519985292721
"CLEC2L",1.55769302746679,1.5253302173913,10.0508535443812,1.27158052934716e-21,5.68182062522467e-21,37.8509843888563
"GLT8D2",-1.24926018209177,8.33084130434783,-10.0498245354457,1.28251797168784e-21,5.7291541070834e-21,37.842499070831
"ERG",-1.00026161791335,8.157085,-10.0487002224769,1.29457518343351e-21,5.77836133378046e-21,37.8332285009936
"LPAR1",-1.05237441024203,8.43584130434783,-10.0461584526414,1.32224957819666e-21,5.89872197887199e-21,37.8122726773526
"SEMA6B",-1.07812653847135,7.72770630434783,-10.0456038544535,1.32836556015928e-21,5.92441782928181e-21,37.807700699379
"FASN",-1.27140284614012,13.4283065217391,-10.0432601556992,1.35452289705133e-21,6.03945900507344e-21,37.7883815780982
"ACOT6",-1.15019688607789,1.78282108695652,-10.0401044937162,1.3905515969778e-21,6.19414383882659e-21,37.7623739986757
"RAB11FIP1",-1.26985932518937,11.7061173913043,-10.0348809831719,1.45229110463113e-21,6.46498768888762e-21,37.719335623683
"JAM2",-1.17993220524853,7.12283239130435,-10.0325001000908,1.48132740345194e-21,6.59248141038789e-21,37.6997234356133
"SPTBN2",1.52446017699116,9.53538695652174,10.0293888909717,1.52014051123568e-21,6.75979104942858e-21,37.6740997850229
"FBXL16",-1.89270452169036,8.69312391304348,-10.0187657345612,1.66043203660589e-21,7.37182206219903e-21,37.5866467914551
"DEPDC6",-1.13005458927343,9.35364891304348,-10.0173511926758,1.68005717743286e-21,7.45696223859239e-21,37.5750063459796
"GSTM2",-1.73569923490858,8.88330413043478,-10.0142218093468,1.72429557118927e-21,7.64312155156884e-21,37.5492579998177
"TIMP4",-2.37174113386551,5.04974608695652,-10.0118075841911,1.7592124616321e-21,7.78752204351109e-21,37.5293974536268
"C2orf88",1.48226086557345,5.6635747826087,10.0061331369997,1.84406943996594e-21,8.16098815984928e-21,37.4827289025763
"CNIH3",-1.17528851087706,6.14976217391304,-10.0051713909323,1.85884889658822e-21,8.22420782750012e-21,37.4748208655883
"SPEG",1.40828589426437,7.52488826086956,10.0041828377863,1.87416282958754e-21,8.28975797031809e-21,37.4666929141092
"CNKSR3",1.56094869296882,7.74715130434783,10.0038244342997,1.87974582357897e-21,8.31224302533991e-21,37.4637462236137
"LCOR",-1.15692460279004,7.00044391304348,-10.0011113759888,1.92254705691289e-21,8.4992516012302e-21,37.4414424379932
"GALNTL2",-1.68353214149092,7.23231217391304,-9.99788582036523,1.97469356904226e-21,8.72514630612407e-21,37.4149305216424
"CYP7B1",1.29434010099208,6.54910673913044,9.97776892341791,2.33310670218972e-21,1.02869357510432e-20,37.249707204529
"C1orf187",1.35231628369591,2.27507695652174,9.97383176865892,2.41046279982073e-21,1.06195660548099e-20,37.217395787709
"C14orf72",1.10731693402362,1.45823239130435,9.96691008100218,2.55267833403357e-21,1.12342151489867e-20,37.1606108476807
"ARHGAP20",-1.37712611002016,5.47947456521739,-9.9660931144884,2.57000407459144e-21,1.13074742996302e-20,37.1539102001225
"C16orf74",-1.37209477697586,6.29656326086956,-9.95403856603179,2.83963861052539e-21,1.24740196618644e-20,37.0550816250796
"ZNF492",1.8190992961159,3.23928586956522,9.95126556722629,2.90553277782669e-21,1.27533804861609e-20,37.0323582619385
"FAM135B",-2.15357821529674,3.34751695652174,-9.9288424834652,3.49721582158164e-21,1.53100950463348e-20,36.8487623921247
"SEMA3E",-2.47753124378365,6.60210260869565,-9.92153767074691,3.71467957212287e-21,1.62109278993245e-20,36.7890098439823
"TUBB3",1.62993972864758,9.09535673913043,9.91628465088748,3.87930541031723e-21,1.69116169839347e-20,36.7460583286597
"GLDN",-1.69289777103365,5.15380543478261,-9.91421580579754,3.94611076974835e-21,1.7189341154087e-20,36.7291463820071
"USHBP1",-1.0914521129275,4.79089913043478,-9.91129644758576,4.04232646342396e-21,1.75992444666077e-20,36.7052857337168
"COX4I2",-1.07958990589376,4.42524913043478,-9.90867656743365,4.13065198427899e-21,1.79790868476072e-20,36.6838766714735
"SFRP4",-1.81559332840276,10.4784782608696,-9.90606673138689,4.22054257934296e-21,1.83607394824227e-20,36.6625533345705
"GPX7",1.06368965086328,7.88308413043478,9.90391302238105,4.29618261145753e-21,1.86702738716775e-20,36.6449594685763
"MMP23B",-1.44511097141109,5.20961543478261,-9.90329931950367,4.31798156470473e-21,1.87601078946963e-20,36.6399465219817
"CYP3A5",-1.12084109816124,2.63615891304348,-9.89875160989071,4.48297462580597e-21,1.94515509187513e-20,36.6028054661781
"AQP11",-1.06876109255057,4.8711052173913,-9.89848963755069,4.49266740515554e-21,1.94885259702263e-20,36.6006662802397
"CST4",-2.58407321924971,3.57158913043478,-9.89762238921211,4.52490355166685e-21,1.96232460515341e-20,36.5935848578082
"TRPM6",1.76065434189386,3.26216130434783,9.88526878404804,5.00980721624232e-21,2.17091646037167e-20,36.4927565576477
"ABHD1",-1.24169429496826,3.93795434782609,-9.88454922247378,5.03958927680878e-21,2.18325346436079e-20,36.4868861222979
"ASGR1",1.01273676264314,2.97735130434783,9.88351143063207,5.08285227411132e-21,2.20084990479345e-20,36.4784199418004
"CCDC153",-1.48626492310832,3.71365717391304,-9.87729692817455,5.349738998693e-21,2.31520564208717e-20,36.4277348655892
"VIPR2",-2.53397926602231,4.58547608695652,-9.8759328137112,5.41015784311351e-21,2.34074431901739e-20,36.4166120100114
"MAN1A1",-1.28010220601363,10.1239591304348,-9.87009984919079,5.67623923382876e-21,2.45395221748274e-20,36.3690618556021
"CYS1",-1.37454962383005,6.40136108695652,-9.86871337232897,5.741372228095e-21,2.48146581494807e-20,36.3577620244536
"HTRA3",-1.49849535079443,10.4582008695652,-9.86673169086788,5.83575573651559e-21,2.52160414062891e-20,36.3416130492351
"PAR.SN",-1.26643674224071,5.81112760869565,-9.86480584840071,5.92895439039503e-21,2.56120978858186e-20,36.3259211346306
"TTC22",1.82247629491725,5.21817826086957,9.85980650828647,6.17784074806535e-21,2.66733964836034e-20,36.2851954253535
"UNC80",1.7785612124149,1.66517630434783,9.85744302405613,6.29908595758205e-21,2.71898288804579e-20,36.2659466482609
"ZNF385B",-2.57060914539289,5.49676173913043,-9.84893638282148,6.75533862159994e-21,2.91290061320091e-20,36.1966914162432
"C5orf46",1.99524827216854,4.95758260869565,9.84310914713416,7.08665651542866e-21,3.05260068383984e-20,36.149272549957
"FFAR2",-1.73584610185918,4.36479456521739,-9.84038755489716,7.24687230377197e-21,3.1208062923076e-20,36.1271319842865
"WDR31",-1.09344056259724,6.41248760869565,-9.83722627736025,7.43748783377638e-21,3.20123635680391e-20,36.1014195244506
"COL6A3",-1.27837104894036,14.281792173913,-9.82685536539634,8.09843628428203e-21,3.48301834506211e-20,36.0171048773155
"S100A6",1.1590167606029,12.4016752173913,9.82439592128414,8.26353894972887e-21,3.55127293707356e-20,35.9971183187289
"FBN1",-1.37449971691618,12.3400756521739,-9.82416971623634,8.27889077332989e-21,3.55695178074385e-20,35.9952802379391
"LOC399815",1.19990061972406,3.20784695652174,9.82363789126475,8.31509561466507e-21,3.57158469354741e-20,35.9909588815188
"ST6GALNAC2",-1.45102723215425,9.33917304347826,-9.81936216431039,8.61193860516355e-21,3.6962253905061e-20,35.9562219133829
"ABCC6",-1.82589768432329,5.45041239130435,-9.81855097844905,8.66943042613526e-21,3.71994126588166e-20,35.9496327717831
"VAX2",1.56876086557345,4.28682369565217,9.81350034365372,9.03605245443474e-21,3.87525548561325e-20,35.9086152222161
"MARCH8",-1.06257688658795,8.26006760869565,-9.81333143296983,9.04857579696389e-21,3.8796264174563e-20,35.9072436919595
"CCDC152",-1.0639530233863,5.61397826086957,-9.81325710153149,9.05409231851814e-21,3.88099165842715e-20,35.9066401363498
"L1CAM",2.17665084797635,5.34512869565217,9.80788859516806,9.46146693600593e-21,4.05456630994434e-20,35.8630569001754
"FAT3",-1.68439827089338,4.56262217391304,-9.80627344537753,9.5875493805816e-21,4.1075391784984e-20,35.8499476542235
"SLC14A2",-1.85685199051288,2.52438217391304,-9.80558176292308,9.64205221033991e-21,4.12982622342487e-20,35.8443340956865
"LOC92973",-1.19586738925302,5.62917695652174,-9.80548869758643,9.64940894660996e-21,4.13191366113201e-20,35.8435788155173
"CITED1",-2.10176824870573,4.39641652173913,-9.80042687753195,1.00580429892767e-20,4.30467683491679e-20,35.8025062211144
"KLK7",2.94093942261102,4.87579369565217,9.80022355412902,1.00748108683522e-20,4.31074448057036e-20,35.8008567053088
"PCDH7",-1.36828760551887,8.41065239130435,-9.79133649005442,1.0835458938653e-20,4.63025261271662e-20,35.7287798979958
"HLA.F",1.19586443855041,9.8998597826087,9.77789610899012,1.20953590694492e-20,5.15936362254893e-20,35.6198556888172
"TFAP2B",-3.70601440667162,7.43351152173913,-9.77777443365907,1.21074043928581e-20,5.1631780906499e-20,35.6188700494879
"P2RY6",1.12413072607177,5.99554717391304,9.76952298454691,1.29526442191568e-20,5.51514840856626e-20,35.5520473957356
"MST4",1.22466172247584,8.72353130434783,9.76831500609252,1.30812003145928e-20,5.56846183767776e-20,35.5422679382343
"KL",-1.37404567085768,5.05557739130435,-9.76776317042668,1.31403484633252e-20,5.59220967850974e-20,35.5378006942972
"GHR",-1.58578846752188,7.96591130434783,-9.76265692159631,1.37003989384447e-20,5.82310698175531e-20,35.4964722270834
"DEPDC7",1.20534458697815,4.83684739130435,9.75980299741782,1.40236652426606e-20,5.95746207908788e-20,35.4733795910153
"SERPINI1",-1.48481617913341,7.71986608695652,-9.75840142953323,1.4185181095613e-20,6.02453837240939e-20,35.4620403747712
"ZFP57",2.32328788095178,2.65550717391304,9.75828036489002,1.41992187919856e-20,6.02896148758968e-20,35.4610609660388
"DCHS2",1.6536643747928,4.48422913043478,9.75805549008023,1.42253300740394e-20,6.03850746000039e-20,35.4592417578691
"PARD3B",-1.24793446991916,6.12823152173913,-9.75756282440373,1.42827024337626e-20,6.05822504455289e-20,35.4552562524308
"VASH2",1.40450169850298,7.01086586956522,9.75660830928326,1.43945124713486e-20,6.10409499294701e-20,35.4475349110414
"PEBP4",-2.30791169569765,2.67358586956522,-9.75342185411738,1.47740925273097e-20,6.26027246382564e-20,35.421762372518
"DTL",1.17566396419373,8.74100239130435,9.75162014252704,1.49930949083169e-20,6.34983709021107e-20,35.4071923010465
"NDN",-1.13568195149321,7.87401956521739,-9.74595347656803,1.57031011773847e-20,6.64715348745057e-20,35.361378672421
"ATG9B",1.37600531993574,4.65736913043478,9.7440923640154,1.59434885489615e-20,6.74547799274648e-20,35.346335845944
"HSPA2",-1.48401866057995,9.27301934782609,-9.73687879045455,1.69102083887447e-20,7.1454003958535e-20,35.2880485076982
"PRRT2",-1.29541899722018,6.508885,-9.73387555787646,1.73296240808144e-20,7.3170501066925e-20,35.2637900711709
"MMP1",2.75174840733469,6.49356173913043,9.72877220139542,1.80661272009292e-20,7.62608717969208e-20,35.2225793057354
"KIAA1257",-1.52618114814721,4.95808913043478,-9.72638622118341,1.84210358986996e-20,7.77195835076982e-20,35.2033168551876
"SYDE2",-1.12863499783225,7.51880282608696,-9.7263223868033,1.84306254911201e-20,7.77403316025954e-20,35.2028015514166
"ZNF483",-1.14395577771544,4.20870869565217,-9.72568241319991,1.85270403579666e-20,7.81272051587845e-20,35.1976354802405
"C6orf208",-1.00592064471705,1.63790608695652,-9.72370528687861,1.88280747586982e-20,7.93765300189355e-20,35.1816769002471
"HS6ST3",-2.80159314988143,5.75249782608696,-9.71624717242054,2.00079508450762e-20,8.42653257560282e-20,35.121497203595
"COLEC12",-1.40263259034455,9.02409673913044,-9.71520229206995,2.01790050454746e-20,8.49642317704194e-20,35.1130684712093
"CCDC158",-1.64705154931015,3.64467630434783,-9.71301543868801,2.05417172077612e-20,8.64476920427785e-20,35.0954297239879
"CCL8",1.72800717910791,5.38450543478261,9.71235862473743,2.0651914059623e-20,8.6889469014444e-20,35.0901324978419
"PCDHGA9",-1.31710694447987,5.22229304347826,-9.70811172920039,2.13787256937931e-20,8.99019447927007e-20,35.0558868491068
"RAPGEF4",-1.09646551477902,7.37648717391304,-9.70434431015251,2.2044683317864e-20,9.26790122307371e-20,35.0255158223266
"SNORD116.20",-1.19594972329194,2.49721782608696,-9.70395193445348,2.2115214796697e-20,9.29285793477369e-20,35.0223531352453
"SLC4A7",-1.0698448777129,10.0202510869565,-9.70358522667061,2.21813346704898e-20,9.31828853615125e-20,35.0193974169624
"GSTM5",-2.05705853204459,4.99598630434783,-9.70319699178557,2.2251549717875e-20,9.34542623183848e-20,35.0162682674397
"AKAP5",-1.31317263522992,7.22305086956522,-9.69992645170037,2.28518690408559e-20,9.59271192835121e-20,34.9899111944674
"MYH11",-1.96607309938539,9.6777197826087,-9.69961731213958,2.29094369502623e-20,9.61445222830679e-20,34.9874201620185
"MN1",-1.27239163500039,7.69958869565217,-9.69647634253047,2.35025651647147e-20,9.85839889944173e-20,34.9621133449951
"WNK3",1.57467413735942,3.99258869565217,9.68152850535722,2.65407067357106e-20,1.11103738385465e-19,34.841752726
"GATM",-1.27994420443244,8.78176826086957,-9.67931829948344,2.70218270975591e-20,1.13032479362339e-19,34.8239664732907
"ASPA",-1.51920390196629,3.01836391304348,-9.67795161003898,2.7323647665885e-20,1.14266272219233e-19,34.8129696184454
"PPARGC1B",1.15445339063019,4.02996891304348,9.67735110819092,2.74573179608324e-20,1.14796424841269e-19,34.8081380982208
"ADAMTS3",1.31649300451405,5.17879043478261,9.67679096103581,2.75825899866593e-20,1.1529120758051e-19,34.8036314427495
"RUNDC3B",-1.22167448420087,4.76101173913043,-9.67486151426289,2.80184489279382e-20,1.17054228009262e-19,34.788109429131
"ADSSL1",-1.16965353599756,6.57340347826087,-9.67245532331781,2.85715861435005e-20,1.19305192830075e-19,34.7687549739877
"SPIB",2.27260686031982,3.98643652173913,9.66868899434873,2.94592133077737e-20,1.22949914582732e-19,34.7384665004511
"C9orf117",-1.22534462523272,3.99152543478261,-9.66809822428601,2.96009025041226e-20,1.23510285272969e-19,34.7337162901453
"NR1I2",1.0746632016526,1.83609652173913,9.6660524363201,3.00968035451367e-20,1.2554795963677e-19,34.7172681891205
"LIPE",-1.81432074417894,7.66560413043478,-9.66421364279831,3.05495554633474e-20,1.27404662383484e-19,34.7024862871274
"COL4A3",1.65348941113464,2.71253456521739,9.6622335435291,3.10446555787257e-20,1.2940457636022e-19,34.6865705234718
"COL22A1",2.08304843538804,5.29975782608696,9.66131727362599,3.12764431806176e-20,1.30305461824105e-19,34.6792064040938
"DUSP2",1.0753775547678,7.0943302173913,9.65919413001449,3.18201493875813e-20,1.32537493318987e-19,34.6621443424264
"VANGL2",1.67969242814517,9.43931173913044,9.65662101889861,3.24916638811854e-20,1.35300622368099e-19,34.6414695710635
"UHRF1",1.36567077860805,8.12146673913043,9.65370416645552,3.32698953185057e-20,1.38472000525246e-19,34.6180372769998
"C16orf89",-2.62288304047335,5.93277673913043,-9.65321444567262,3.34023557856424e-20,1.38988547205074e-19,34.6141036054864
"PCLO",-1.31777820764582,8.17849586956522,-9.65051368496246,3.4142313388087e-20,1.42032023694442e-19,34.5924121809717
"ABCA8",-2.58339128050804,5.99141630434783,-9.6491711587686,3.45161666301204e-20,1.43515495433584e-19,34.58163104789
"GLYATL1",-2.35625926398206,5.29264347826087,-9.64755698116862,3.49710454041136e-20,1.45334214666446e-19,34.5686697400834
"IRX5",-1.05649160439673,9.71237630434783,-9.64707622335848,3.51076694850979e-20,1.45829161316033e-19,34.5648096931882
"HERC5",1.34077343347531,7.79985065217391,9.6461157317535,3.53822139013448e-20,1.46896217394805e-19,34.5570982034435
"EDIL3",-1.7171586417077,7.70181630434783,-9.64302480692936,3.62802487073296e-20,1.50399436594411e-19,34.5322855824211
"IGF1",-1.85233870597538,8.34514130434783,-9.6370408920399,3.80835400934198e-20,1.57717796703461e-19,34.4842642750746
"C19orf33",-2.54985236795799,6.91817913043478,-9.6353777275207,3.86003441483266e-20,1.59778538962227e-19,34.4709207858233
"HPSE",1.24734933054501,5.26101695652174,9.63434670280671,3.89242060499113e-20,1.61079032248327e-19,34.4626496918071
"ATP8B3",-1.27229219861774,4.98405173913044,-9.63338065530221,3.92301023650614e-20,1.62264206650416e-19,34.454900391827
"TNFRSF11A",1.20711882634975,6.00285413043478,9.63208710989218,3.96434364936354e-20,1.63933097230142e-19,34.4445248247798
"PRRG2",-1.11942509754917,7.4552597826087,-9.62856124560814,4.07921359912924e-20,1.68599389690786e-19,34.4162484599279
"FCAR",1.07497922011681,1.32644043478261,9.61816235172515,4.4375792875294e-20,1.83320057955534e-19,34.3328925505486
"CORO6",-1.9898656601464,4.67542782608696,-9.61213327015493,4.65947360962868e-20,1.92391168397571e-19,34.2845918070671
"ZFHX4",-1.39300084415088,7.80430804347826,-9.61144653638836,4.68543601627134e-20,1.93355873926331e-19,34.2790914594143
"NEURL",-2.32970499349674,6.18886630434783,-9.61030979951405,4.72872671049073e-20,1.95057046263177e-19,34.2699874170005
"FAM83B",2.15607267093419,5.83603586956522,9.60904008904298,4.77755058251287e-20,1.97022160329651e-19,34.2598192460354
"LOC400759",1.65480030603658,3.72491826086957,9.60349692216669,4.99662247715482e-20,2.05801480247169e-19,34.2154386022831
"KIAA0087",-1.16681985922318,1.52616413043478,-9.59965594307796,5.15423626053134e-20,2.12188251794264e-19,34.184696305606
"CCDC19",-1.49996834561731,5.85782086956522,-9.59256703009147,5.45818469085085e-20,2.24478974927727e-19,34.1279798222235
"STAC2",3.30995175333454,6.65072739130435,9.5924243332937,5.46448209616044e-20,2.24631573302143e-19,34.1268384302586
"WIPF3",1.34474166177859,3.88950413043478,9.591237900144,5.51712077827143e-20,2.26734724007006e-19,34.1173489199767
"FCER1A",-1.82798406314556,5.13681456521739,-9.58729826603069,5.69554440093522e-20,2.34009527979166e-19,34.0858439519154
"SERPINB7",2.281052485272,3.13371956521739,9.58620139337228,5.74623148417252e-20,2.3603379880679e-19,34.0770738768455
"ETV7",1.46483033077454,6.15076152173913,9.58545261029023,5.78108981173492e-20,2.37407044588522e-19,34.0710873457486
"PLCB4",1.61429011246845,7.92469739130435,9.58399896137616,5.84936175840144e-20,2.40151442535899e-19,34.059466293044
"F13A1",-1.6560934610186,9.64660413043478,-9.58156914931313,5.96526969228833e-20,2.44668690361542e-19,34.0400440254366
"SLC2A6",1.24257292341435,6.28200586956522,9.57848802129303,6.1155272547108e-20,2.50646240193073e-19,34.0154203052969
"CASQ2",-1.81081154012906,4.48934369565217,-9.57829421257149,6.12510321576399e-20,2.50976896110103e-19,34.0138716038545
"RYR3",1.46505021550076,3.73119565217391,9.57220507475211,6.43365511314161e-20,2.63360445467839e-19,33.9652247115295
"TINAGL1",1.19911391446279,9.05315456521739,9.57180835427659,6.45428446559076e-20,2.64139925005977e-19,33.9620559780953
"FAM46C",-1.31790869908955,9.49612173913044,-9.57007688232706,6.54509107781617e-20,2.67790301290536e-19,33.9482271839945
"RFPL3S",1.03485346968963,2.3079047826087,9.56820870004331,6.64448862396164e-20,2.71656733913321e-19,33.9333083956139
"C5",-1.01192852005815,7.07379652173913,-9.56398531546877,6.87474669337179e-20,2.81001682578498e-19,33.8995887825114
"CCNO",-2.37652281502641,5.8454602173913,-9.5631308209127,6.9222870794839e-20,2.82805934207248e-19,33.8927676853747
"HK3",1.55769599347123,5.20701913043478,9.56185779138578,6.99371817827766e-20,2.85654075813795e-19,33.8826063419632
"COL1A2",-1.37053971079545,16.0990786956522,-9.5572932553966,7.25590025010829e-20,2.96217321299808e-19,33.8461795709811
"FLJ40330",1.81030986967944,4.5056497826087,9.5563310345383,7.31240074081208e-20,2.98377509384779e-19,33.8385021585338
"STX19",1.54552691081585,2.93980239130435,9.55220051546394,7.55993735021264e-20,3.0825130484572e-19,33.8055512532976
"FOLR1",2.69941053275868,4.99083739130435,9.55030928799274,7.6760320318017e-20,3.12678514098361e-19,33.7904673083776
"KCNK9",1.30115238836042,1.54167586956522,9.54753499012327,7.84954049801879e-20,3.19376769354134e-19,33.7683438360877
"DSG1",2.68518033715031,3.33856217391304,9.54752667995601,7.85006602559139e-20,3.19376769354134e-19,33.7682775736166
